fan_id,price_paid,game_date
FAN_0393,85,2026-03-30
FAN_0497,45,2024-06-27
FAN_0758,65,2026-03-12
FAN_0307,150,2025-11-22
FAN_1040,65,2025-12-01
FAN_0135,25,2025-10-17
FAN_1028,85,2025-12-20
FAN_1191,25,2025-02-06
FAN_0313,85,2026-03-07
FAN_0018,150,2025-12-09
FAN_0393,25,2026-02-05
FAN_0764,150,2026-01-25
FAN_0275,65,2025-10-12
FAN_0596,25,2025-11-18
FAN_0325,150,2026-03-13
FAN_0114,65,2025-11-03
FAN_0042,65,2026-01-22
FAN_0221,120,2024-05-31
FAN_0127,65,2026-04-03
FAN_0306,150,2026-01-16
FAN_0059,25,2024-08-07
FAN_0492,45,2024-10-16
FAN_0451,45,2024-06-05
FAN_0543,85,2025-12-03
FAN_0367,150,2026-03-07
FAN_1036,85,2024-11-13
FAN_0495,85,2024-09-08
FAN_0903,150,2026-02-23
FAN_0203,65,2024-05-16
FAN_0459,45,2025-12-03
FAN_0754,85,2024-06-17
FAN_0994,120,2026-01-14
FAN_0669,85,2026-03-25
FAN_0557,25,2025-11-27
FAN_0688,25,2026-03-31
FAN_0255,85,2025-11-14
FAN_0606,65,2026-02-26
FAN_0143,150,2025-11-12
FAN_0673,85,2026-03-30
FAN_0866,65,2024-05-12
FAN_0062,25,2025-12-18
FAN_0731,120,2025-11-04
FAN_0596,120,2024-08-08
FAN_0947,25,2025-02-04
FAN_0006,25,2025-11-11
FAN_1171,85,2026-01-06
FAN_0950,120,2024-06-18
FAN_0808,25,2024-09-13
FAN_0259,120,2026-02-17
FAN_1078,120,2024-06-22
FAN_0169,25,2026-03-30
FAN_0421,65,2026-02-08
FAN_1142,85,2025-01-03
FAN_0278,45,2024-07-02
FAN_0959,45,2025-12-10
FAN_0243,65,2025-11-14
FAN_0877,120,2026-03-03
FAN_0938,85,2025-11-26
FAN_0514,120,2026-04-05
FAN_0966,120,2026-03-23
FAN_0461,65,2025-10-11
FAN_0394,45,2025-10-30
FAN_0843,45,2026-01-28
FAN_0335,85,2024-09-25
FAN_0731,150,2025-11-25
FAN_0799,120,2024-09-30
FAN_0593,85,2025-10-23
FAN_0981,120,2024-07-28
FAN_0495,65,2025-12-15
FAN_0507,25,2025-12-29
FAN_0226,150,2025-12-24
FAN_1002,85,2025-11-29
FAN_1173,85,2026-01-20
FAN_0648,25,2025-12-22
FAN_0092,120,2025-10-24
FAN_0456,45,2024-10-13
FAN_0081,25,2026-04-06
FAN_0380,45,2025-12-03
FAN_1158,150,2026-03-23
FAN_0126,45,2026-02-10
FAN_0102,45,2024-12-21
FAN_0869,120,2026-03-09
FAN_0561,120,2025-10-25
FAN_0956,65,2025-12-23
FAN_0653,25,2025-02-04
FAN_0663,25,2026-03-12
FAN_0578,25,2025-01-30
FAN_0494,150,2026-02-02
FAN_0121,120,2026-03-08
FAN_0494,45,2025-11-01
FAN_1112,65,2026-03-11
FAN_0259,85,2026-02-02
FAN_0117,120,2025-12-28
FAN_0258,85,2025-11-13
FAN_1186,25,2026-03-05
FAN_0774,45,2026-01-27
FAN_0043,120,2025-12-31
FAN_0704,150,2026-02-20
FAN_1051,85,2025-12-12
FAN_0839,45,2025-10-11
FAN_0824,150,2026-01-06
FAN_0416,65,2026-01-27
FAN_0546,65,2026-02-07
FAN_0359,25,2026-04-04
FAN_0906,120,2025-12-09
FAN_0689,120,2026-01-07
FAN_0364,25,2025-11-27
FAN_0085,85,2026-01-23
FAN_0354,150,2025-02-23
FAN_0878,65,2024-06-29
FAN_0437,85,2025-11-18
FAN_0942,85,2026-02-24
FAN_0266,65,2026-02-16
FAN_0764,65,2025-12-11
FAN_1156,45,2026-04-06
FAN_0747,65,2024-12-11
FAN_1035,85,2025-11-27
FAN_0234,120,2026-02-11
FAN_1195,25,2024-09-13
FAN_0511,120,2025-12-03
FAN_0141,25,2026-02-24
FAN_0672,85,2025-12-03
FAN_0388,45,2025-11-11
FAN_0430,25,2025-10-12
FAN_0695,65,2026-01-12
FAN_1071,150,2026-03-24
FAN_0325,65,2025-12-11
FAN_1007,45,2024-08-27
FAN_0849,25,2026-01-29
FAN_0093,85,2025-10-23
FAN_0627,45,2025-10-12
FAN_1129,150,2026-03-21
FAN_0318,120,2026-03-22
FAN_0387,150,2024-12-12
FAN_0431,120,2025-12-16
FAN_0422,120,2025-01-10
FAN_0483,25,2025-11-18
FAN_0516,120,2025-12-09
FAN_1088,45,2025-12-25
FAN_0346,45,2026-02-18
FAN_0539,150,2026-01-16
FAN_0430,85,2025-11-08
FAN_1002,85,2024-06-18
FAN_0562,45,2024-07-27
FAN_0436,150,2024-12-30
FAN_0516,85,2026-03-18
FAN_0833,25,2024-07-27
FAN_0073,65,2025-12-05
FAN_0188,150,2024-05-12
FAN_0683,150,2024-08-18
FAN_0765,150,2025-11-30
FAN_0742,150,2026-02-16
FAN_0705,45,2025-12-17
FAN_0861,85,2024-09-08
FAN_0278,150,2025-12-12
FAN_1171,85,2024-08-21
FAN_0412,120,2025-10-28
FAN_1198,150,2025-10-31
FAN_1172,85,2026-02-01
FAN_0982,150,2026-01-26
FAN_0263,150,2025-11-01
FAN_0307,25,2026-02-10
FAN_0540,65,2024-12-08
FAN_1175,25,2026-03-13
FAN_0088,45,2025-11-10
FAN_0712,65,2026-04-05
FAN_0184,65,2026-03-11
FAN_0980,45,2026-01-12
FAN_0036,45,2026-04-05
FAN_0461,120,2024-09-18
FAN_0419,65,2025-10-18
FAN_0032,65,2024-05-23
FAN_0823,25,2025-10-20
FAN_1103,25,2025-12-02
FAN_1133,65,2024-12-10
FAN_1102,65,2024-06-22
FAN_0323,45,2026-02-26
FAN_1133,120,2024-11-30
FAN_0793,85,2026-03-04
FAN_0747,85,2026-04-06
FAN_0850,65,2025-12-29
FAN_0128,120,2025-11-14
FAN_0026,120,2026-02-19
FAN_0260,65,2025-02-12
FAN_0578,65,2024-10-19
FAN_0793,85,2025-10-11
FAN_0748,85,2026-04-06
FAN_1125,85,2025-10-24
FAN_0014,25,2024-08-13
FAN_0203,25,2024-12-09
FAN_0657,65,2025-11-04
FAN_0850,120,2026-02-11
FAN_0357,120,2025-10-17
FAN_0626,65,2026-04-06
FAN_0467,65,2025-10-12
FAN_0263,150,2025-12-23
FAN_0140,65,2025-12-01
FAN_0089,150,2026-02-19
FAN_1041,120,2025-12-28
FAN_0248,25,2026-02-09
FAN_0816,65,2024-07-17
FAN_0759,45,2025-11-04
FAN_0397,25,2025-11-07
FAN_0808,150,2024-07-28
FAN_1117,150,2026-03-31
FAN_0657,120,2025-11-23
FAN_0936,85,2024-07-09
FAN_0554,150,2025-03-02
FAN_0504,150,2026-01-11
FAN_0642,25,2026-01-14
FAN_0647,120,2026-03-24
FAN_0681,150,2025-10-16
FAN_0084,45,2025-11-07
FAN_0614,45,2025-11-02
FAN_0092,150,2026-01-13
FAN_0864,65,2026-02-12
FAN_0875,25,2026-01-20
FAN_1185,120,2024-08-24
FAN_0887,25,2024-11-10
FAN_0705,150,2026-03-25
FAN_0528,85,2026-04-06
FAN_0132,25,2026-02-12
FAN_0049,120,2024-09-17
FAN_1120,65,2025-11-18
FAN_0919,45,2026-01-08
FAN_1192,85,2026-01-10
FAN_0858,120,2024-11-10
FAN_0887,65,2025-12-06
FAN_1170,45,2026-02-10
FAN_0291,120,2026-02-05
FAN_0763,65,2025-12-13
FAN_1036,85,2026-02-28
FAN_0278,120,2026-03-19
FAN_0105,85,2025-10-11
FAN_0274,120,2026-01-05
FAN_0410,150,2025-10-14
FAN_1026,85,2026-03-06
FAN_1086,150,2026-01-24
FAN_0947,120,2026-02-06
FAN_0552,45,2024-05-30
FAN_0702,85,2026-02-01
FAN_0757,45,2026-03-05
FAN_0486,120,2026-02-22
FAN_0816,120,2026-03-01
FAN_0491,150,2025-01-04
FAN_1067,25,2025-10-13
FAN_0154,25,2026-03-03
FAN_0198,150,2024-08-20
FAN_0845,150,2025-12-23
FAN_0440,65,2025-10-08
FAN_0217,120,2026-02-09
FAN_0941,65,2026-03-09
FAN_0221,65,2025-11-30
FAN_0737,25,2024-07-14
FAN_1118,150,2026-02-27
FAN_1192,85,2025-10-18
FAN_0616,150,2025-12-02
FAN_0538,150,2025-12-04
FAN_0587,45,2026-01-13
FAN_1107,150,2025-11-04
FAN_0139,25,2024-06-17
FAN_0514,45,2026-01-07
FAN_0712,25,2024-06-28
FAN_0760,45,2026-01-22
FAN_0581,85,2025-01-13
FAN_0498,150,2024-12-15
FAN_0488,150,2026-03-02
FAN_1028,150,2024-11-18
FAN_0717,120,2026-01-05
FAN_1107,25,2025-10-11
FAN_0584,85,2025-10-28
FAN_0142,85,2024-07-15
FAN_0131,120,2026-01-22
FAN_0042,25,2026-03-18
FAN_1017,85,2025-10-11
FAN_0695,65,2026-01-13
FAN_0052,65,2025-11-10
FAN_0148,25,2025-12-21
FAN_0381,120,2025-01-14
FAN_0326,45,2026-03-17
FAN_0517,150,2025-02-05
FAN_0990,25,2026-02-03
FAN_0802,45,2026-01-06
FAN_1086,85,2025-12-14
FAN_0559,120,2026-02-20
FAN_0541,120,2024-07-02
FAN_0115,85,2026-02-23
FAN_0093,85,2024-11-01
FAN_0211,25,2025-11-03
FAN_0915,120,2024-12-24
FAN_0819,45,2025-12-30
FAN_0954,25,2025-12-05
FAN_0993,65,2025-11-19
FAN_0812,65,2026-02-21
FAN_0167,85,2025-12-07
FAN_0787,65,2025-10-09
FAN_0373,120,2025-10-12
FAN_0725,85,2025-11-09
FAN_0968,45,2024-05-13
FAN_0229,45,2026-04-02
FAN_0848,25,2024-08-10
FAN_0712,85,2025-10-27
FAN_0927,65,2026-02-20
FAN_0589,45,2025-12-04
FAN_1177,120,2025-10-11
FAN_0683,45,2025-11-10
FAN_0939,120,2026-02-19
FAN_1044,65,2026-01-30
FAN_0734,65,2025-12-21
FAN_0779,150,2025-11-07
FAN_0401,85,2025-11-10
FAN_0331,45,2025-12-20
FAN_0090,150,2026-03-18
FAN_0589,85,2026-02-13
FAN_0422,85,2026-02-12
FAN_0403,45,2026-03-09
FAN_0493,150,2026-03-16
FAN_1050,85,2024-08-14
FAN_1084,120,2025-11-15
FAN_0760,120,2024-06-08
FAN_0373,150,2025-10-17
FAN_0673,25,2026-03-12
FAN_0293,65,2025-10-21
FAN_0709,150,2024-06-11
FAN_0409,45,2025-10-10
FAN_0691,25,2025-11-04
FAN_0719,85,2025-01-09
FAN_1169,120,2026-03-21
FAN_0939,120,2026-02-05
FAN_0512,85,2024-07-28
FAN_0558,65,2026-02-12
FAN_0091,120,2026-02-17
FAN_0695,45,2025-10-16
FAN_0981,120,2026-04-02
FAN_0736,45,2026-02-02
FAN_0031,45,2025-12-11
FAN_1093,150,2026-03-09
FAN_0124,25,2025-11-25
FAN_0803,85,2025-10-26
FAN_0850,65,2026-01-17
FAN_0800,150,2025-11-15
FAN_1052,120,2026-01-17
FAN_0802,150,2024-11-24
FAN_0015,150,2026-02-10
FAN_1057,65,2025-03-02
FAN_0201,120,2024-09-11
FAN_0950,120,2025-10-30
FAN_0596,45,2024-09-10
FAN_0222,25,2024-06-07
FAN_0069,120,2026-02-21
FAN_1181,25,2024-11-21
FAN_0792,65,2025-12-13
FAN_0183,85,2024-12-12
FAN_0560,150,2025-02-27
FAN_0756,25,2024-09-20
FAN_0691,45,2026-03-12
FAN_0910,25,2026-01-01
FAN_0578,25,2025-01-31
FAN_0763,65,2025-11-06
FAN_1130,85,2025-11-29
FAN_1166,65,2026-02-18
FAN_0858,150,2025-02-10
FAN_1082,25,2026-04-02
FAN_1085,120,2026-01-07
FAN_0369,45,2025-11-06
FAN_1112,150,2025-02-21
FAN_0607,85,2026-02-18
FAN_0636,25,2025-11-28
FAN_0920,25,2025-12-06
FAN_0576,45,2026-01-13
FAN_0368,25,2026-02-03
FAN_0943,150,2026-01-06
FAN_0365,120,2026-02-22
FAN_0737,120,2025-10-26
FAN_0418,45,2024-08-10
FAN_0372,150,2025-01-14
FAN_0446,65,2025-02-22
FAN_0023,150,2026-03-26
FAN_1011,45,2026-01-01
FAN_1007,85,2025-12-23
FAN_0388,65,2024-07-01
FAN_0644,150,2024-10-03
FAN_0989,150,2026-03-22
FAN_0894,120,2024-07-02
FAN_1003,65,2024-08-11
FAN_0938,25,2025-11-07
FAN_0177,120,2024-08-09
FAN_0244,65,2026-04-04
FAN_0064,150,2024-11-30
FAN_0134,65,2025-12-25
FAN_1120,65,2026-01-06
FAN_1091,120,2025-01-31
FAN_0540,45,2024-12-04
FAN_0515,120,2025-12-31
FAN_0633,45,2026-02-27
FAN_0941,45,2024-10-30
FAN_0365,120,2026-01-12
FAN_0560,120,2025-11-21
FAN_0263,25,2026-03-04
FAN_0411,120,2025-11-17
FAN_0945,150,2025-02-03
FAN_1128,25,2026-03-19
FAN_0066,45,2025-12-19
FAN_0203,65,2026-02-06
FAN_0999,85,2026-03-18
FAN_1050,45,2026-03-31
FAN_0248,85,2025-12-20
FAN_0188,65,2026-03-12
FAN_0604,120,2024-09-24
FAN_1084,25,2026-03-30
FAN_0582,25,2026-03-06
FAN_1127,65,2026-03-25
FAN_0488,25,2025-12-26
FAN_0185,150,2026-01-04
FAN_0081,25,2026-01-11
FAN_0296,25,2024-11-01
FAN_0617,65,2025-01-04
FAN_0628,85,2026-02-04
FAN_0560,150,2026-01-08
FAN_0418,85,2024-12-06
FAN_0425,85,2025-10-08
FAN_1109,150,2026-03-20
FAN_1117,45,2025-10-21
FAN_0037,150,2024-12-02
FAN_0015,150,2026-01-07
FAN_0542,120,2026-03-10
FAN_1147,120,2024-08-12
FAN_0700,25,2026-01-11
FAN_0203,25,2025-01-01
FAN_0085,120,2025-11-01
FAN_0203,85,2026-02-01
FAN_0534,45,2026-04-02
FAN_0618,65,2026-01-25
FAN_0129,150,2026-02-17
FAN_1092,45,2026-03-01
FAN_0260,150,2025-02-11
FAN_1152,85,2025-10-16
FAN_0853,120,2025-12-30
FAN_1098,85,2026-01-11
FAN_0474,85,2024-05-15
FAN_0099,85,2024-05-14
FAN_0671,45,2026-02-09
FAN_0250,45,2025-11-22
FAN_0803,120,2024-07-23
FAN_0797,85,2024-12-31
FAN_0891,150,2026-02-23
FAN_0041,25,2025-11-02
FAN_0715,150,2026-01-14
FAN_0293,45,2025-11-09
FAN_0081,120,2025-01-16
FAN_0614,150,2026-03-18
FAN_1017,25,2024-08-31
FAN_0120,65,2026-02-16
FAN_0918,120,2025-01-02
FAN_0670,120,2025-11-03
FAN_0494,120,2025-10-12
FAN_0464,45,2025-11-16
FAN_0641,150,2026-02-26
FAN_0808,85,2026-02-01
FAN_1144,150,2025-10-23
FAN_1195,65,2026-03-01
FAN_1148,150,2026-01-18
FAN_0161,85,2025-11-13
FAN_1034,120,2024-12-23
FAN_1186,150,2025-11-20
FAN_0424,120,2024-12-15
FAN_0300,25,2026-01-29
FAN_0618,85,2024-10-21
FAN_0423,85,2025-11-21
FAN_0177,25,2026-02-18
FAN_0348,45,2026-02-15
FAN_0499,65,2026-01-19
FAN_0914,65,2026-04-03
FAN_1026,25,2024-08-01
FAN_0506,85,2026-04-02
FAN_0522,150,2025-12-26
FAN_0921,150,2025-12-01
FAN_0939,25,2024-08-17
FAN_1063,150,2024-10-16
FAN_1103,65,2026-02-14
FAN_0462,85,2026-01-02
FAN_0985,150,2026-01-11
FAN_1038,45,2025-11-04
FAN_0867,85,2024-10-17
FAN_0884,65,2025-12-28
FAN_0568,65,2026-01-02
FAN_0427,120,2025-10-15
FAN_0136,25,2025-12-11
FAN_0730,65,2025-10-20
FAN_0229,25,2025-10-26
FAN_0319,150,2026-01-14
FAN_0371,150,2025-12-07
FAN_0616,25,2025-11-03
FAN_1016,45,2026-03-25
FAN_0415,150,2026-01-23
FAN_1025,150,2024-06-04
FAN_1019,120,2025-11-04
FAN_0229,45,2026-04-03
FAN_0772,45,2026-01-07
FAN_0020,25,2025-10-29
FAN_0107,25,2025-11-28
FAN_0277,85,2026-04-06
FAN_0051,65,2026-02-09
FAN_0169,65,2026-03-12
FAN_1089,65,2026-03-18
FAN_1044,25,2026-03-22
FAN_0132,65,2025-02-08
FAN_0814,65,2026-01-04
FAN_0040,120,2024-09-22
FAN_0418,25,2026-02-19
FAN_0694,120,2026-02-11
FAN_0369,120,2024-08-17
FAN_0716,150,2024-11-04
FAN_0054,120,2025-12-02
FAN_0481,85,2026-01-17
FAN_0333,150,2025-01-25
FAN_0701,65,2026-02-14
FAN_0116,45,2025-02-26
FAN_0953,45,2025-10-08
FAN_0099,120,2026-03-25
FAN_0816,120,2025-01-06
FAN_0322,85,2025-11-24
FAN_0299,65,2026-02-11
FAN_0615,85,2025-01-30
FAN_0869,45,2026-03-09
FAN_0521,85,2026-02-27
FAN_0052,25,2026-02-06
FAN_1034,25,2025-11-05
FAN_0724,120,2024-11-17
FAN_1173,65,2024-10-18
FAN_0217,65,2026-02-20
FAN_0840,25,2025-12-29
FAN_0671,85,2026-01-23
FAN_0222,65,2026-01-30
FAN_0507,45,2025-02-03
FAN_0623,85,2025-12-03
FAN_0348,45,2025-10-25
FAN_1114,85,2026-03-22
FAN_0324,45,2025-11-16
FAN_0289,65,2025-11-18
FAN_1062,120,2025-11-12
FAN_0320,65,2026-02-12
FAN_0056,120,2026-04-06
FAN_0760,65,2025-12-22
FAN_0064,85,2026-03-15
FAN_0646,45,2025-12-06
FAN_0552,85,2024-11-03
FAN_0500,120,2024-06-15
FAN_0340,120,2026-01-01
FAN_1112,45,2025-12-07
FAN_0522,45,2025-12-29
FAN_1043,65,2024-12-05
FAN_0015,150,2025-01-24
FAN_0524,150,2026-02-27
FAN_0075,150,2024-05-10
FAN_0969,25,2026-01-28
FAN_0172,25,2026-02-11
FAN_0462,150,2024-05-15
FAN_0696,120,2024-07-06
FAN_0827,85,2026-02-09
FAN_0470,120,2025-01-06
FAN_0363,45,2025-11-29
FAN_1023,45,2026-01-14
FAN_0579,45,2025-01-04
FAN_0325,25,2026-02-01
FAN_0120,25,2025-12-03
FAN_0220,150,2025-12-31
FAN_0050,85,2025-12-27
FAN_0557,85,2024-06-21
FAN_1089,25,2025-12-01
FAN_0486,85,2025-10-14
FAN_0299,120,2025-11-13
FAN_0337,85,2024-11-11
FAN_0188,150,2026-04-03
FAN_0112,45,2025-01-16
FAN_0444,65,2025-11-06
FAN_0684,120,2025-11-30
FAN_0908,120,2026-02-08
FAN_1190,65,2026-02-12
FAN_0231,120,2025-12-01
FAN_0960,45,2024-08-30
FAN_1016,25,2026-02-04
FAN_0630,85,2025-11-25
FAN_0063,65,2025-11-15
FAN_0214,45,2024-10-13
FAN_0436,25,2026-04-03
FAN_0907,45,2024-08-22
FAN_0238,85,2026-01-28
FAN_0500,150,2024-05-24
FAN_0507,85,2025-11-02
FAN_0729,65,2025-12-27
FAN_1122,150,2025-11-11
FAN_1166,85,2024-07-08
FAN_0324,25,2025-02-15
FAN_1104,45,2025-11-28
FAN_0518,65,2025-12-20
FAN_1012,65,2026-01-09
FAN_0203,45,2025-12-25
FAN_0745,85,2025-12-02
FAN_0140,45,2026-01-30
FAN_1155,25,2026-01-23
FAN_1052,45,2025-11-26
FAN_0949,85,2026-02-09
FAN_0659,120,2024-05-27
FAN_0737,150,2026-03-28
FAN_0716,65,2026-02-14
FAN_0072,25,2026-01-08
FAN_0123,120,2025-01-06
FAN_1022,120,2026-03-07
FAN_0004,120,2024-05-06
FAN_1122,25,2026-04-02
FAN_0109,120,2025-12-24
FAN_0524,25,2026-04-04
FAN_0703,120,2025-11-20
FAN_1083,150,2025-10-21
FAN_0551,85,2025-01-23
FAN_0813,150,2026-02-18
FAN_0226,45,2024-10-22
FAN_1116,150,2024-10-31
FAN_0779,45,2025-11-27
FAN_0804,45,2026-02-18
FAN_0151,65,2026-01-11
FAN_0861,65,2026-01-08
FAN_1096,45,2024-07-12
FAN_0634,85,2025-11-22
FAN_0607,25,2024-07-04
FAN_0014,25,2025-12-18
FAN_0389,65,2026-01-04
FAN_0480,25,2026-03-25
FAN_0472,150,2025-10-21
FAN_0720,120,2024-12-07
